game_id,game_date,sport,home_team,away_team,home_score,away_score,status,commence_time,venue
MLB_20210729_CHICAGOCUBS_CINCINNATIREDS,2021-07-29,MLB,Chicago Cubs,Cincinnati Reds,4.0,7.0,Final,,
MLB_20210729_SANFRANCISCOGIANTS_LOSANGELESDODGERS,2021-07-29,MLB,San Francisco Giants,Los Angeles Dodgers,5.0,0.0,Final,,
MLB_20210729_PITTSBURGHPIRATES_MILWAUKEEBREWERS,2021-07-29,MLB,Pittsburgh Pirates,Milwaukee Brewers,0.0,12.0,Final,,
MLB_20210729_DETROITTIGERS_BALTIMOREORIOLES,2021-07-29,MLB,Detroit Tigers,Baltimore Orioles,6.0,2.0,Final,,
MLB_20210729_BOSTONREDSOX_TORONTOBLUEJAYS,2021-07-29,MLB,Boston Red Sox,Toronto Blue Jays,1.0,13.0,Final,,
MLB_20210729_LOSANGELESANGELS_OAKLANDATHLETICS,2021-07-29,MLB,Los Angeles Angels,Oakland Athletics,0.0,4.0,Final,,
MLB_20210729_SANDIEGOPADRES_COLORADOROCKIES,2021-07-29,MLB,San Diego Padres,Colorado Rockies,3.0,0.0,Final,,
MLB_20210729_PHILADELPHIAPHILLIES_WASHINGTONNATIONALS,2021-07-29,MLB,Philadelphia Phillies,Washington Nationals,1.0,3.0,Final,,
MLB_20210729_KANSASCITYROYALS_CHICAGOWHITESOX,2021-07-29,MLB,Kansas City Royals,Chicago White Sox,5.0,0.0,Final,,
MLB_20210729_NEWYORKMETS_ATLANTABRAVES,2021-07-29,MLB,New York Mets,Atlanta Braves,3.0,6.0,Final,,
MLB_20210729_TAMPABAYRAYS_NEWYORKYANKEES,2021-07-29,MLB,Tampa Bay Rays,New York Yankees,14.0,0.0,Final,,
MLB_20210730_SANDIEGOPADRES_COLORADOROCKIES,2021-07-30,MLB,San Diego Padres,Colorado Rockies,4.0,9.0,Final,,
MLB_20210730_WASHINGTONNATIONALS_CHICAGOCUBS,2021-07-30,MLB,Washington Nationals,Chicago Cubs,4.0,3.0,Final,,
MLB_20210730_PITTSBURGHPIRATES_PHILADELPHIAPHILLIES,2021-07-30,MLB,Pittsburgh Pirates,Philadelphia Phillies,7.0,0.0,Final,,
MLB_20210730_TORONTOBLUEJAYS_KANSASCITYROYALS,2021-07-30,MLB,Toronto Blue Jays,Kansas City Royals,6.0,4.0,Final,,
MLB_20210730_DETROITTIGERS_BALTIMOREORIOLES,2021-07-30,MLB,Detroit Tigers,Baltimore Orioles,3.0,4.0,Final,,
MLB_20210730_NEWYORKMETS_CINCINNATIREDS,2021-07-30,MLB,New York Mets,Cincinnati Reds,2.0,6.0,Final,,
MLB_20210730_TAMPABAYRAYS_BOSTONREDSOX,2021-07-30,MLB,Tampa Bay Rays,Boston Red Sox,7.0,3.0,Final,,
MLB_20210730_MIAMIMARLINS_NEWYORKYANKEES,2021-07-30,MLB,Miami Marlins,New York Yankees,1.0,3.0,Final,,
MLB_20210730_ATLANTABRAVES_MILWAUKEEBREWERS,2021-07-30,MLB,Atlanta Braves,Milwaukee Brewers,5.0,9.0,Final,,
MLB_20210730_TEXASRANGERS_SEATTLEMARINERS,2021-07-30,MLB,Texas Rangers,Seattle Mariners,5.0,9.0,Final,,
MLB_20210730_STLOUISCARDINALS_MINNESOTATWINS,2021-07-30,MLB,St. Louis Cardinals,Minnesota Twins,5.0,1.0,Final,,
MLB_20210730_LOSANGELESANGELS_OAKLANDATHLETICS,2021-07-30,MLB,Los Angeles Angels,Oakland Athletics,0.0,2.0,Final,,
MLB_20210730_ARIZONADIAMONDBACKS_LOSANGELESDODGERS,2021-07-30,MLB,Arizona Diamondbacks,Los Angeles Dodgers,6.0,5.0,Final,,
MLB_20210730_SANFRANCISCOGIANTS_HOUSTONASTROS,2021-07-30,MLB,San Francisco Giants,Houston Astros,6.0,9.0,Final,,
MLB_20210731_WASHINGTONNATIONALS_CHICAGOCUBS,2021-07-31,MLB,Washington Nationals,Chicago Cubs,3.0,6.0,Final,,
MLB_20210731_SANDIEGOPADRES_COLORADOROCKIES,2021-07-31,MLB,San Diego Padres,Colorado Rockies,3.0,5.0,Final,,
MLB_20210731_ARIZONADIAMONDBACKS_LOSANGELESDODGERS,2021-07-31,MLB,Arizona Diamondbacks,Los Angeles Dodgers,3.0,8.0,Final,,
MLB_20210731_ATLANTABRAVES_MILWAUKEEBREWERS,2021-07-31,MLB,Atlanta Braves,Milwaukee Brewers,8.0,1.0,Final,,
MLB_20210731_STLOUISCARDINALS_MINNESOTATWINS,2021-07-31,MLB,St. Louis Cardinals,Minnesota Twins,1.0,8.0,Final,,
MLB_20210731_NEWYORKMETS_CINCINNATIREDS,2021-07-31,MLB,New York Mets,Cincinnati Reds,5.0,4.0,Final,,
MLB_20210731_PITTSBURGHPIRATES_PHILADELPHIAPHILLIES,2021-07-31,MLB,Pittsburgh Pirates,Philadelphia Phillies,3.0,2.0,Final,,
MLB_20210731_TEXASRANGERS_SEATTLEMARINERS,2021-07-31,MLB,Texas Rangers,Seattle Mariners,5.0,4.0,Final,,
MLB_20210731_TORONTOBLUEJAYS_KANSASCITYROYALS,2021-07-31,MLB,Toronto Blue Jays,Kansas City Royals,4.0,0.0,Final,,
MLB_20210731_LOSANGELESANGELS_OAKLANDATHLETICS,2021-07-31,MLB,Los Angeles Angels,Oakland Athletics,1.0,0.0,Final,,
MLB_20210731_SANFRANCISCOGIANTS_HOUSTONASTROS,2021-07-31,MLB,San Francisco Giants,Houston Astros,8.0,6.0,Final,,
MLB_20210731_DETROITTIGERS_BALTIMOREORIOLES,2021-07-31,MLB,Detroit Tigers,Baltimore Orioles,2.0,5.0,Final,,
MLB_20210731_TAMPABAYRAYS_BOSTONREDSOX,2021-07-31,MLB,Tampa Bay Rays,Boston Red Sox,9.0,5.0,Final,,
MLB_20210731_MIAMIMARLINS_NEWYORKYANKEES,2021-07-31,MLB,Miami Marlins,New York Yankees,2.0,4.0,Final,,
MLB_20210801_SANDIEGOPADRES_COLORADOROCKIES,2021-08-01,MLB,San Diego Padres,Colorado Rockies,8.0,1.0,Final,,
MLB_20210801_ATLANTABRAVES_MILWAUKEEBREWERS,2021-08-01,MLB,Atlanta Braves,Milwaukee Brewers,1.0,2.0,Final,,
MLB_20210801_STLOUISCARDINALS_MINNESOTATWINS,2021-08-01,MLB,St. Louis Cardinals,Minnesota Twins,7.0,3.0,Final,,
MLB_20210801_TEXASRANGERS_SEATTLEMARINERS,2021-08-01,MLB,Texas Rangers,Seattle Mariners,4.0,3.0,Final,,
MLB_20210801_SANFRANCISCOGIANTS_HOUSTONASTROS,2021-08-01,MLB,San Francisco Giants,Houston Astros,5.0,3.0,Final,,
MLB_20210801_LOSANGELESANGELS_OAKLANDATHLETICS,2021-08-01,MLB,Los Angeles Angels,Oakland Athletics,3.0,8.0,Final,,
MLB_20210801_ARIZONADIAMONDBACKS_LOSANGELESDODGERS,2021-08-01,MLB,Arizona Diamondbacks,Los Angeles Dodgers,0.0,13.0,Final,,
MLB_20210801_TAMPABAYRAYS_BOSTONREDSOX,2021-08-01,MLB,Tampa Bay Rays,Boston Red Sox,3.0,2.0,Final,,
MLB_20210801_WASHINGTONNATIONALS_CHICAGOCUBS,2021-08-01,MLB,Washington Nationals,Chicago Cubs,6.0,5.0,Final,,
MLB_20210801_PITTSBURGHPIRATES_PHILADELPHIAPHILLIES,2021-08-01,MLB,Pittsburgh Pirates,Philadelphia Phillies,4.0,15.0,Final,,
MLB_20210801_TORONTOBLUEJAYS_KANSASCITYROYALS,2021-08-01,MLB,Toronto Blue Jays,Kansas City Royals,5.0,1.0,Final,,
MLB_20210801_DETROITTIGERS_BALTIMOREORIOLES,2021-08-01,MLB,Detroit Tigers,Baltimore Orioles,6.0,2.0,Final,,
MLB_20210801_NEWYORKMETS_CINCINNATIREDS,2021-08-01,MLB,New York Mets,Cincinnati Reds,1.0,7.0,Final,,
MLB_20210801_MIAMIMARLINS_NEWYORKYANKEES,2021-08-01,MLB,Miami Marlins,New York Yankees,1.0,3.0,Final,,
MLB_20210802_WASHINGTONNATIONALS_PHILADELPHIAPHILLIES,2021-08-02,MLB,Washington Nationals,Philadelphia Phillies,5.0,7.0,Final,,
MLB_20210802_NEWYORKYANKEES_BALTIMOREORIOLES,2021-08-02,MLB,New York Yankees,Baltimore Orioles,1.0,7.0,Final,,
MLB_20210802_TAMPABAYRAYS_SEATTLEMARINERS,2021-08-02,MLB,Tampa Bay Rays,Seattle Mariners,2.0,8.0,Final,,
MLB_20210802_MIAMIMARLINS_NEWYORKMETS,2021-08-02,MLB,Miami Marlins,New York Mets,6.0,3.0,Final,,
MLB_20210802_TEXASRANGERS_LOSANGELESANGELS,2021-08-02,MLB,Texas Rangers,Los Angeles Angels,4.0,1.0,Final,,
MLB_20210802_MILWAUKEEBREWERS_PITTSBURGHPIRATES,2021-08-02,MLB,Milwaukee Brewers,Pittsburgh Pirates,6.0,2.0,Final,,
MLB_20210802_ARIZONADIAMONDBACKS_SANFRANCISCOGIANTS,2021-08-02,MLB,Arizona Diamondbacks,San Francisco Giants,8.0,11.0,Final,,
MLB_20210803_ARIZONADIAMONDBACKS_SANFRANCISCOGIANTS,2021-08-03,MLB,Arizona Diamondbacks,San Francisco Giants,3.0,1.0,Final,,
MLB_20210803_WASHINGTONNATIONALS_PHILADELPHIAPHILLIES,2021-08-03,MLB,Washington Nationals,Philadelphia Phillies,4.0,5.0,Final,,
MLB_20210803_NEWYORKYANKEES_BALTIMOREORIOLES,2021-08-03,MLB,New York Yankees,Baltimore Orioles,13.0,1.0,Final,,
MLB_20210803_DETROITTIGERS_BOSTONREDSOX,2021-08-03,MLB,Detroit Tigers,Boston Red Sox,4.0,2.0,Final,,
MLB_20210803_TAMPABAYRAYS_SEATTLEMARINERS,2021-08-03,MLB,Tampa Bay Rays,Seattle Mariners,2.0,4.0,Final,,
MLB_20210803_CINCINNATIREDS_MINNESOTATWINS,2021-08-03,MLB,Cincinnati Reds,Minnesota Twins,5.0,7.0,Final,,
MLB_20210803_MIAMIMARLINS_NEWYORKMETS,2021-08-03,MLB,Miami Marlins,New York Mets,5.0,4.0,Final,,
MLB_20210803_TEXASRANGERS_LOSANGELESANGELS,2021-08-03,MLB,Texas Rangers,Los Angeles Angels,3.0,11.0,Final,,
MLB_20210803_CHICAGOWHITESOX_KANSASCITYROYALS,2021-08-03,MLB,Chicago White Sox,Kansas City Royals,7.0,1.0,Final,,
MLB_20210803_MILWAUKEEBREWERS_PITTSBURGHPIRATES,2021-08-03,MLB,Milwaukee Brewers,Pittsburgh Pirates,5.0,8.0,Final,,
MLB_20210803_STLOUISCARDINALS_ATLANTABRAVES,2021-08-03,MLB,St. Louis Cardinals,Atlanta Braves,1.0,6.0,Final,,
MLB_20210803_COLORADOROCKIES_CHICAGOCUBS,2021-08-03,MLB,Colorado Rockies,Chicago Cubs,13.0,6.0,Final,,
MLB_20210803_OAKLANDATHLETICS_SANDIEGOPADRES,2021-08-03,MLB,Oakland Athletics,San Diego Padres,1.0,8.0,Final,,
MLB_20210803_LOSANGELESDODGERS_HOUSTONASTROS,2021-08-03,MLB,Los Angeles Dodgers,Houston Astros,0.0,3.0,Final,,
MLB_20210804_DETROITTIGERS_BOSTONREDSOX,2021-08-04,MLB,Detroit Tigers,Boston Red Sox,1.0,4.0,Final,,
MLB_20210804_MIAMIMARLINS_NEWYORKMETS,2021-08-04,MLB,Miami Marlins,New York Mets,3.0,5.0,Final,,
MLB_20210804_TEXASRANGERS_LOSANGELESANGELS,2021-08-04,MLB,Texas Rangers,Los Angeles Angels,1.0,2.0,Final,,
MLB_20210804_CHICAGOWHITESOX_KANSASCITYROYALS,2021-08-04,MLB,Chicago White Sox,Kansas City Royals,1.0,9.0,Final,,
MLB_20210804_STLOUISCARDINALS_ATLANTABRAVES,2021-08-04,MLB,St. Louis Cardinals,Atlanta Braves,4.0,7.0,Final,,
MLB_20210804_COLORADOROCKIES_CHICAGOCUBS,2021-08-04,MLB,Colorado Rockies,Chicago Cubs,2.0,3.0,Final,,
MLB_20210804_LOSANGELESDODGERS_HOUSTONASTROS,2021-08-04,MLB,Los Angeles Dodgers,Houston Astros,7.0,5.0,Final,,
MLB_20210804_ARIZONADIAMONDBACKS_SANFRANCISCOGIANTS,2021-08-04,MLB,Arizona Diamondbacks,San Francisco Giants,1.0,7.0,Final,,
MLB_20210804_CINCINNATIREDS_MINNESOTATWINS,2021-08-04,MLB,Cincinnati Reds,Minnesota Twins,6.0,5.0,Final,,
MLB_20210804_TAMPABAYRAYS_SEATTLEMARINERS,2021-08-04,MLB,Tampa Bay Rays,Seattle Mariners,4.0,3.0,Final,,
MLB_20210804_MILWAUKEEBREWERS_PITTSBURGHPIRATES,2021-08-04,MLB,Milwaukee Brewers,Pittsburgh Pirates,4.0,2.0,Final,,
MLB_20210804_OAKLANDATHLETICS_SANDIEGOPADRES,2021-08-04,MLB,Oakland Athletics,San Diego Padres,5.0,4.0,Final,,
MLB_20210804_WASHINGTONNATIONALS_PHILADELPHIAPHILLIES,2021-08-04,MLB,Washington Nationals,Philadelphia Phillies,5.0,9.0,Final,,
MLB_20210804_NEWYORKYANKEES_BALTIMOREORIOLES,2021-08-04,MLB,New York Yankees,Baltimore Orioles,10.0,3.0,Final,,
MLB_20210805_TEXASRANGERS_LOSANGELESANGELS,2021-08-05,MLB,Texas Rangers,Los Angeles Angels,0.0,5.0,Final,,
MLB_20210805_ARIZONADIAMONDBACKS_SANFRANCISCOGIANTS,2021-08-05,MLB,Arizona Diamondbacks,San Francisco Giants,4.0,5.0,Final,,
MLB_20210805_WASHINGTONNATIONALS_PHILADELPHIAPHILLIES,2021-08-05,MLB,Washington Nationals,Philadelphia Phillies,6.0,7.0,Final,,
MLB_20210805_NEWYORKYANKEES_SEATTLEMARINERS,2021-08-05,MLB,New York Yankees,Seattle Mariners,5.0,3.0,Final,,
MLB_20210805_CINCINNATIREDS_PITTSBURGHPIRATES,2021-08-05,MLB,Cincinnati Reds,Pittsburgh Pirates,7.0,4.0,Final,,
MLB_20210805_HOUSTONASTROS_MINNESOTATWINS,2021-08-05,MLB,Houston Astros,Minnesota Twins,3.0,5.0,Final,,
MLB_20210805_STLOUISCARDINALS_ATLANTABRAVES,2021-08-05,MLB,St. Louis Cardinals,Atlanta Braves,4.0,8.0,Final,,
MLB_20210805_CHICAGOWHITESOX_KANSASCITYROYALS,2021-08-05,MLB,Chicago White Sox,Kansas City Royals,2.0,3.0,Final,,
MLB_20210805_MIAMIMARLINS_NEWYORKMETS,2021-08-05,MLB,Miami Marlins,New York Mets,4.0,2.0,Final,,
MLB_20210805_DETROITTIGERS_BOSTONREDSOX,2021-08-05,MLB,Detroit Tigers,Boston Red Sox,8.0,1.0,Final,,
MLB_20210805_COLORADOROCKIES_CHICAGOCUBS,2021-08-05,MLB,Colorado Rockies,Chicago Cubs,6.0,5.0,Final,,
MLB_20210806_LOSANGELESDODGERS_LOSANGELESANGELS,2021-08-06,MLB,Los Angeles Dodgers,Los Angeles Angels,3.0,4.0,Final,,
MLB_20210806_ATLANTABRAVES_WASHINGTONNATIONALS,2021-08-06,MLB,Atlanta Braves,Washington Nationals,8.0,4.0,Final,,
MLB_20210806_CINCINNATIREDS_PITTSBURGHPIRATES,2021-08-06,MLB,Cincinnati Reds,Pittsburgh Pirates,10.0,0.0,Final,,
MLB_20210806_TORONTOBLUEJAYS_BOSTONREDSOX,2021-08-06,MLB,Toronto Blue Jays,Boston Red Sox,12.0,4.0,Final,,
MLB_20210806_NEWYORKYANKEES_SEATTLEMARINERS,2021-08-06,MLB,New York Yankees,Seattle Mariners,3.0,2.0,Final,,
MLB_20210806_PHILADELPHIAPHILLIES_NEWYORKMETS,2021-08-06,MLB,Philadelphia Phillies,New York Mets,4.0,2.0,Final,,
MLB_20210806_BALTIMOREORIOLES_TAMPABAYRAYS,2021-08-06,MLB,Baltimore Orioles,Tampa Bay Rays,6.0,10.0,Final,,
MLB_20210806_CHICAGOCUBS_CHICAGOWHITESOX,2021-08-06,MLB,Chicago Cubs,Chicago White Sox,6.0,8.0,Final,,
MLB_20210806_HOUSTONASTROS_MINNESOTATWINS,2021-08-06,MLB,Houston Astros,Minnesota Twins,4.0,5.0,Final,,
MLB_20210806_MILWAUKEEBREWERS_SANFRANCISCOGIANTS,2021-08-06,MLB,Milwaukee Brewers,San Francisco Giants,2.0,1.0,Final,,
MLB_20210806_STLOUISCARDINALS_KANSASCITYROYALS,2021-08-06,MLB,St. Louis Cardinals,Kansas City Royals,4.0,2.0,Final,,
MLB_20210806_COLORADOROCKIES_MIAMIMARLINS,2021-08-06,MLB,Colorado Rockies,Miami Marlins,14.0,2.0,Final,,
MLB_20210806_OAKLANDATHLETICS_TEXASRANGERS,2021-08-06,MLB,Oakland Athletics,Texas Rangers,4.0,1.0,Final,,
MLB_20210806_SANDIEGOPADRES_ARIZONADIAMONDBACKS,2021-08-06,MLB,San Diego Padres,Arizona Diamondbacks,5.0,8.0,Final,,
MLB_20210807_BALTIMOREORIOLES_TAMPABAYRAYS,2021-08-07,MLB,Baltimore Orioles,Tampa Bay Rays,3.0,12.0,Final,,
MLB_20210807_NEWYORKYANKEES_SEATTLEMARINERS,2021-08-07,MLB,New York Yankees,Seattle Mariners,5.0,4.0,Final,,
MLB_20210807_CHICAGOCUBS_CHICAGOWHITESOX,2021-08-07,MLB,Chicago Cubs,Chicago White Sox,0.0,4.0,Final,,
MLB_20210807_OAKLANDATHLETICS_TEXASRANGERS,2021-08-07,MLB,Oakland Athletics,Texas Rangers,12.0,3.0,Final,,
MLB_20210807_PHILADELPHIAPHILLIES_NEWYORKMETS,2021-08-07,MLB,Philadelphia Phillies,New York Mets,5.0,3.0,Final,,
MLB_20210807_CINCINNATIREDS_PITTSBURGHPIRATES,2021-08-07,MLB,Cincinnati Reds,Pittsburgh Pirates,11.0,3.0,Final,,
MLB_20210807_HOUSTONASTROS_MINNESOTATWINS,2021-08-07,MLB,Houston Astros,Minnesota Twins,4.0,0.0,Final,,
MLB_20210807_MILWAUKEEBREWERS_SANFRANCISCOGIANTS,2021-08-07,MLB,Milwaukee Brewers,San Francisco Giants,6.0,9.0,Final,,
MLB_20210807_STLOUISCARDINALS_KANSASCITYROYALS,2021-08-07,MLB,St. Louis Cardinals,Kansas City Royals,5.0,2.0,Final,,
MLB_20210807_ATLANTABRAVES_WASHINGTONNATIONALS,2021-08-07,MLB,Atlanta Braves,Washington Nationals,2.0,3.0,Final,,
MLB_20210807_COLORADOROCKIES_MIAMIMARLINS,2021-08-07,MLB,Colorado Rockies,Miami Marlins,7.0,4.0,Final,,
MLB_20210807_SANDIEGOPADRES_ARIZONADIAMONDBACKS,2021-08-07,MLB,San Diego Padres,Arizona Diamondbacks,6.0,2.0,Final,,
MLB_20210807_LOSANGELESDODGERS_LOSANGELESANGELS,2021-08-07,MLB,Los Angeles Dodgers,Los Angeles Angels,5.0,3.0,Final,,
MLB_20210807_TORONTOBLUEJAYS_BOSTONREDSOX,2021-08-07,MLB,Toronto Blue Jays,Boston Red Sox,1.0,0.0,Final,,
MLB_20210808_COLORADOROCKIES_MIAMIMARLINS,2021-08-08,MLB,Colorado Rockies,Miami Marlins,13.0,8.0,Final,,
MLB_20210808_LOSANGELESDODGERS_LOSANGELESANGELS,2021-08-08,MLB,Los Angeles Dodgers,Los Angeles Angels,8.0,2.0,Final,,
MLB_20210808_MILWAUKEEBREWERS_SANFRANCISCOGIANTS,2021-08-08,MLB,Milwaukee Brewers,San Francisco Giants,4.0,5.0,Final,,
MLB_20210808_STLOUISCARDINALS_KANSASCITYROYALS,2021-08-08,MLB,St. Louis Cardinals,Kansas City Royals,5.0,6.0,Final,,
MLB_20210808_OAKLANDATHLETICS_TEXASRANGERS,2021-08-08,MLB,Oakland Athletics,Texas Rangers,6.0,3.0,Final,,
MLB_20210808_CHICAGOCUBS_CHICAGOWHITESOX,2021-08-08,MLB,Chicago Cubs,Chicago White Sox,3.0,9.0,Final,,
MLB_20210808_SANDIEGOPADRES_ARIZONADIAMONDBACKS,2021-08-08,MLB,San Diego Padres,Arizona Diamondbacks,2.0,0.0,Final,,
MLB_20210808_BALTIMOREORIOLES_TAMPABAYRAYS,2021-08-08,MLB,Baltimore Orioles,Tampa Bay Rays,6.0,9.0,Final,,
MLB_20210808_PHILADELPHIAPHILLIES_NEWYORKMETS,2021-08-08,MLB,Philadelphia Phillies,New York Mets,3.0,0.0,Final,,
MLB_20210808_NEWYORKYANKEES_SEATTLEMARINERS,2021-08-08,MLB,New York Yankees,Seattle Mariners,0.0,2.0,Final,,
MLB_20210808_TORONTOBLUEJAYS_BOSTONREDSOX,2021-08-08,MLB,Toronto Blue Jays,Boston Red Sox,9.0,8.0,Final,,
MLB_20210808_CINCINNATIREDS_PITTSBURGHPIRATES,2021-08-08,MLB,Cincinnati Reds,Pittsburgh Pirates,3.0,2.0,Final,,
MLB_20210808_ATLANTABRAVES_WASHINGTONNATIONALS,2021-08-08,MLB,Atlanta Braves,Washington Nationals,5.0,4.0,Final,,
MLB_20210808_HOUSTONASTROS_MINNESOTATWINS,2021-08-08,MLB,Houston Astros,Minnesota Twins,5.0,7.0,Final,,
MLB_20210809_SANDIEGOPADRES_MIAMIMARLINS,2021-08-09,MLB,San Diego Padres,Miami Marlins,8.0,3.0,Final,,
MLB_20210809_KANSASCITYROYALS_NEWYORKYANKEES,2021-08-09,MLB,Kansas City Royals,New York Yankees,6.0,8.0,Final,,
MLB_20210809_MINNESOTATWINS_CHICAGOWHITESOX,2021-08-09,MLB,Minnesota Twins,Chicago White Sox,1.0,11.0,Final,,
MLB_20210810_BALTIMOREORIOLES_DETROITTIGERS,2021-08-10,MLB,Baltimore Orioles,Detroit Tigers,4.0,9.0,Final,,
MLB_20210810_TORONTOBLUEJAYS_LOSANGELESANGELS,2021-08-10,MLB,Toronto Blue Jays,Los Angeles Angels,3.0,6.0,Final,,
MLB_20210810_CHICAGOCUBS_MILWAUKEEBREWERS,2021-08-10,MLB,Chicago Cubs,Milwaukee Brewers,3.0,6.0,Final,,
MLB_20210810_LOSANGELESANGELS_TORONTOBLUEJAYS,2021-08-10,MLB,Los Angeles Angels,Toronto Blue Jays,0.0,4.0,Final,,
MLB_20210810_PITTSBURGHPIRATES_STLOUISCARDINALS,2021-08-10,MLB,Pittsburgh Pirates,St. Louis Cardinals,1.0,4.0,Final,,
MLB_20210810_PHILADELPHIAPHILLIES_LOSANGELESDODGERS,2021-08-10,MLB,Philadelphia Phillies,Los Angeles Dodgers,0.0,5.0,Final,,
MLB_20210810_NEWYORKMETS_WASHINGTONNATIONALS,2021-08-10,MLB,New York Mets,Washington Nationals,8.0,7.0,Final,,
MLB_20210810_BOSTONREDSOX_TAMPABAYRAYS,2021-08-10,MLB,Boston Red Sox,Tampa Bay Rays,4.0,8.0,Final,,
MLB_20210810_ATLANTABRAVES_CINCINNATIREDS,2021-08-10,MLB,Atlanta Braves,Cincinnati Reds,3.0,2.0,Final,,
MLB_20210810_HOUSTONASTROS_COLORADOROCKIES,2021-08-10,MLB,Houston Astros,Colorado Rockies,5.0,0.0,Final,,
MLB_20210810_MINNESOTATWINS_CHICAGOWHITESOX,2021-08-10,MLB,Minnesota Twins,Chicago White Sox,4.0,3.0,Final,,
MLB_20210810_KANSASCITYROYALS_NEWYORKYANKEES,2021-08-10,MLB,Kansas City Royals,New York Yankees,8.0,4.0,Final,,
MLB_20210810_SANFRANCISCOGIANTS_ARIZONADIAMONDBACKS,2021-08-10,MLB,San Francisco Giants,Arizona Diamondbacks,8.0,7.0,Final,,
MLB_20210810_SEATTLEMARINERS_TEXASRANGERS,2021-08-10,MLB,Seattle Mariners,Texas Rangers,4.0,5.0,Final,,
MLB_20210810_SANDIEGOPADRES_MIAMIMARLINS,2021-08-10,MLB,San Diego Padres,Miami Marlins,6.0,5.0,Final,,
MLB_20210811_BOSTONREDSOX_TAMPABAYRAYS,2021-08-11,MLB,Boston Red Sox,Tampa Bay Rays,20.0,8.0,Final,,
MLB_20210811_SEATTLEMARINERS_TEXASRANGERS,2021-08-11,MLB,Seattle Mariners,Texas Rangers,2.0,1.0,Final,,
MLB_20210811_SANFRANCISCOGIANTS_ARIZONADIAMONDBACKS,2021-08-11,MLB,San Francisco Giants,Arizona Diamondbacks,7.0,2.0,Final,,
MLB_20210811_LOSANGELESANGELS_TORONTOBLUEJAYS,2021-08-11,MLB,Los Angeles Angels,Toronto Blue Jays,2.0,10.0,Final,,
MLB_20210811_CHICAGOCUBS_MILWAUKEEBREWERS,2021-08-11,MLB,Chicago Cubs,Milwaukee Brewers,0.0,10.0,Final,,
MLB_20210811_ATLANTABRAVES_CINCINNATIREDS,2021-08-11,MLB,Atlanta Braves,Cincinnati Reds,8.0,6.0,Final,,
MLB_20210811_MINNESOTATWINS_CHICAGOWHITESOX,2021-08-11,MLB,Minnesota Twins,Chicago White Sox,1.0,0.0,Final,,
MLB_20210811_HOUSTONASTROS_COLORADOROCKIES,2021-08-11,MLB,Houston Astros,Colorado Rockies,5.0,1.0,Final,,
MLB_20210811_KANSASCITYROYALS_NEWYORKYANKEES,2021-08-11,MLB,Kansas City Royals,New York Yankees,2.0,5.0,Final,,
MLB_20210811_SANDIEGOPADRES_MIAMIMARLINS,2021-08-11,MLB,San Diego Padres,Miami Marlins,0.0,7.0,Final,,
MLB_20210811_BALTIMOREORIOLES_DETROITTIGERS,2021-08-11,MLB,Baltimore Orioles,Detroit Tigers,2.0,5.0,Final,,
MLB_20210811_PITTSBURGHPIRATES_STLOUISCARDINALS,2021-08-11,MLB,Pittsburgh Pirates,St. Louis Cardinals,0.0,4.0,Final,,
MLB_20210811_PHILADELPHIAPHILLIES_LOSANGELESDODGERS,2021-08-11,MLB,Philadelphia Phillies,Los Angeles Dodgers,2.0,8.0,Final,,
MLB_20210812_SANFRANCISCOGIANTS_COLORADOROCKIES,2021-08-12,MLB,San Francisco Giants,Colorado Rockies,7.0,0.0,Final,,
MLB_20210812_NEWYORKMETS_WASHINGTONNATIONALS,2021-08-12,MLB,New York Mets,Washington Nationals,4.0,1.0,Final,,
MLB_20210812_PITTSBURGHPIRATES_STLOUISCARDINALS,2021-08-12,MLB,Pittsburgh Pirates,St. Louis Cardinals,6.0,7.0,Final,,
MLB_20210812_PHILADELPHIAPHILLIES_LOSANGELESDODGERS,2021-08-12,MLB,Philadelphia Phillies,Los Angeles Dodgers,2.0,1.0,Final,,
MLB_20210812_CHICAGOCUBS_MILWAUKEEBREWERS,2021-08-12,MLB,Chicago Cubs,Milwaukee Brewers,4.0,17.0,Final,,
MLB_20210812_BALTIMOREORIOLES_DETROITTIGERS,2021-08-12,MLB,Baltimore Orioles,Detroit Tigers,4.0,6.0,Final,,
MLB_20210812_BOSTONREDSOX_TAMPABAYRAYS,2021-08-12,MLB,Boston Red Sox,Tampa Bay Rays,1.0,8.0,Final,,
MLB_20210812_SEATTLEMARINERS_TEXASRANGERS,2021-08-12,MLB,Seattle Mariners,Texas Rangers,3.0,1.0,Final,,
MLB_20210812_ATLANTABRAVES_CINCINNATIREDS,2021-08-12,MLB,Atlanta Braves,Cincinnati Reds,3.0,12.0,Final,,
MLB_20210812_CHICAGOWHITESOX_NEWYORKYANKEES,2021-08-12,MLB,Chicago White Sox,New York Yankees,9.0,8.0,Final,,
MLB_20210812_LOSANGELESANGELS_TORONTOBLUEJAYS,2021-08-12,MLB,Los Angeles Angels,Toronto Blue Jays,6.0,3.0,Final,,
MLB_20210812_ARIZONADIAMONDBACKS_SANDIEGOPADRES,2021-08-12,MLB,Arizona Diamondbacks,San Diego Padres,12.0,3.0,Final,,
MLB_20210813_LOSANGELESANGELS_HOUSTONASTROS,2021-08-13,MLB,Los Angeles Angels,Houston Astros,1.0,4.0,Final,,
